title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName,,CompanyUrl
Mimoza interieur,4.9,253,Rosbayerweg 194,Wormerveer,,NL,http://www.mimozainterieur.nl/,,Bouwbedrijf,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Mimoza%20interieur&query_place_id=ChIJ_6WQOPX9xUcRxHy-LluHyy8,Bouwbedrijf,,https://nl.linkedin.com/company/mim-interiors
Wasco Haarlem,3.5,18,Kousenmakersweg 1,Haarlem,,NL,https://www.wasco.nl/vestiging/wasco-haarlem,+31 88 099 5120,Groothandelaar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Wasco%20Haarlem&query_place_id=ChIJJ3QacoDvxUcRhuWt2Awf8Sc,Groothandelaar,,https://nl.linkedin.com/company/wasco
Warmteservice Heemstede,4.8,109,Cruquiusweg 37,Heemstede,,NL,https://www.warmteservice.nl/vestiging/Heemstede,+31 23 767 6240,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Heemstede&query_place_id=ChIJJzO28CDpxUcRfavML_fPwQU,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Van Walraven Hoofddorp,4.8,36,Graftermeerstraat 38,Hoofddorp,,NL,https://www.vanwalraven.com/nl/page/vestigingen/hoofddorp?googlemijnbedrijf,+31 23 565 4112,Groothandelaar,Bouwmarkt,Winkel voor hoveniersbenodigdheden,Sanitairwinkel,Winkel voor dakdekkersbenodigdheden,Winkel voor werkkleding,,,,,https://www.google.com/maps/search/?api=1&query=Van%20Walraven%20Hoofddorp&query_place_id=ChIJ6cszd1PmxUcR1cOd0KKh0hQ,Groothandelaar,,https://nl.linkedin.com/company/walraven
Total Wellness Company,5,10,Westerweg 170,Heiloo,,NL,http://www.total-wellness-company.nl/,+31 72 534 9035,Wellness-programma,Sanitairwinkel,Winkel voor bubbelbaden,Saunawinkel,Wellnesstuin,Bouwkundig ingenieur,Zwembadenwinkel,,,,https://www.google.com/maps/search/?api=1&query=Total%20Wellness%20Company&query_place_id=ChIJ4_UsAQT4xUcRfvKcN-I6QiQ,Wellness-programma,,https://nl.linkedin.com/company/total-wellness-company
Wasco Hoofddorp,4.2,9,Daalmeerstraat 16,Hoofddorp,,NL,https://www.wasco.nl/vestiging/wasco-hoofddorp,+31 88 099 5130,Groothandelaar,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Wasco%20Hoofddorp&query_place_id=ChIJaW1LRdLoxUcRAZnBXoqWONY,Groothandelaar,,https://nl.linkedin.com/company/wasco
Bouwcenter Filippo Haarlem Bouwshop,4.4,17,Ted Vermeulenweg 6,Haarlem,,NL,https://www.bouwcenter.nl/filippo,+31 23 522 1401,Bouwmarkt,Leverancier van bouwmaterialen,Deurenleverancier,Keukenwinkel,Houthandel,Sanitairwinkel,Stenenwinkel,Tegelwinkel,Gereedschapwinkel,Groothandelaar,https://www.google.com/maps/search/?api=1&query=Bouwcenter%20Filippo%20Haarlem%20Bouwshop&query_place_id=ChIJYSMJh3nvxUcRaWBAJM5T1Jk,Bouwmarkt,,https://nl.linkedin.com/company/bouwcenter-filippo-ermelo
Tapijtenloods.nl,4.5,1361,Dulleweg 14,Broek op Langedijk,,NL,http://www.tapijtenloods.nl/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb,+31 85 200 7065,Tapijtenwinkel,Tapijtwinkel,Vloerenwinkel,Woonwinkel,Winkel voor oosterse tapijten,,,,,,https://www.google.com/maps/search/?api=1&query=Tapijtenloods.nl&query_place_id=ChIJx__toMxVz0cRAJpy4ZD580w,Tapijtenwinkel,,
Dakkapellen.nu | Dakkapellen Showroom Heerhugowaard,4.8,92,Foxtrot 15,Heerhugowaard,,NL,https://www.dakkapellen.nu/?utm_source=gmb&utm_medium=organic&utm_campaign=local+serp+heerhugowaard,+31 72 260 0090,Bouwbedrijf,Bouwadviseur,Aannemer,Dakdekker,Winkel,,,,,,https://www.google.com/maps/search/?api=1&query=Dakkapellen.nu%20%7C%20Dakkapellen%20Showroom%20Heerhugowaard&query_place_id=ChIJs5KH235Wz0cRJGZe694lqEM,Bouwbedrijf,,
Sanidirect Hoorn - Badkamers en tegels,4.5,158,Doctor C.J.K. van Aalstweg 10C,Hoorn,,NL,https://www.sanidirect.nl/winkels/hoorn?utm_source=google&utm_medium=gmb&utm_campaign=hoorn,+31 229 768 996,Sanitairwinkel,Badkamerinstallateur,Douchedeurwinkel,Tegelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=Sanidirect%20Hoorn%20-%20Badkamers%20en%20tegels&query_place_id=ChIJ9QqkZm2pyEcRwBqH9hnhPUo,Sanitairwinkel,,https://nl.linkedin.com/company/sanidirect
MaatwerkStudio Robin Hoet,5,5,Maroastraat 11,Amsterdam,,NL,https://maatwerkstudiorobinhoet.nl/,+31 20 244 7162,Woonwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=MaatwerkStudio%20Robin%20Hoet&query_place_id=ChIJA5gEV_njxUcRhHruhrpjJXE,Woonwinkel,,
Vloerpro,5,10,Kloosterstraat 2,Beverwijk,,NL,https://www.vloerpro.com/,+31 6 81095557,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vloerpro&query_place_id=ChIJz7-3JGnxxUcR4-Hng-J24j8,Tegelwinkel,,https://www.linkedin.com/company/floorpro-specialistische-reiniging/
Badmeubelsets,4.9,16,Meerlandenweg 63,Amstelveen,,NL,https://badmeubelsets.nl/,,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Badmeubelsets&query_place_id=ChIJXWoqkYblxUcR7J0x2Xd6G0w,Sanitairwinkel,,https://nl.linkedin.com/company/h-r-badmeubelen-sanitair
"Altach Gietvloeren, badkamerontwerp, woonbeton, tegels",4,6,Cornelis de Vriesweg 51D,Dirkshorn,,NL,http://www.altach.nl/,+31 226 426 827,Vloerenwinkel,Vloerenlegger,Sanitairwinkel,Tegelzetter,Tegelwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Altach%20Gietvloeren%2C%20badkamerontwerp%2C%20woonbeton%2C%20tegels&query_place_id=ChIJC3GZOI5az0cRH5i0OXkowjw,Vloerenwinkel,,https://nl.linkedin.com/company/altach-bv
Villeroy & Boch Bijenkorf,4.2,107,Dam 1,Amsterdam,,NL,https://www.villeroy-boch.nl/,+31 20 427 8789,Porseleinwinkel,Bestekwinkel,Cadeauwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Villeroy%20%26%20Boch%20Bijenkorf&query_place_id=ChIJ5U91PscJxkcRbegcY64WRAY,Porseleinwinkel,,https://de.linkedin.com/company/villeroy-boch-group
Vola Nederland BV,3.7,10,Valkenburgerstraat 23,Amsterdam,,NL,http://vola.com/,+31 20 365 6356,Beurs- en conferentiecentrum,Fabrikant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vola%20Nederland%20BV&query_place_id=ChIJIxZey7wJxkcR1IEJ1eapE9o,Beurs- en conferentiecentrum,,https://www.linkedin.com/company/vola-as
Glas Keukens,5,9,Handelskade 12,Noord-Scharwoude,,NL,http://glas-keukens-badkamers.nl/contact.html,+31 226 320 382,Kookwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Glas%20Keukens&query_place_id=ChIJVY-qHFxRz0cRMvIZhS2L_TA,Kookwinkel,,https://nl.linkedin.com/company/keukenglasnederland
Heatnest,4.9,32,Aalsmeerderweg 47,Aalsmeer,,NL,https://www.heatnest.nl/,+31 6 11350551,Leverancier van verwarmingsapparatuur,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Heatnest&query_place_id=ChIJ4Rj_pwDhxUcRwBFx9x4ddU0,Leverancier van verwarmingsapparatuur,,https://www.linkedin.com/company/heatnest
Brouwer Technische Handelsonderneming BV,4.8,17,Zeeburgerpad 15,Amsterdam,,NL,http://www.brouwer.nl/,+31 88 776 2728,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Brouwer%20Technische%20Handelsonderneming%20BV&query_place_id=ChIJX8KA7AwJxkcR82EIGdcP2aE,Sanitairwinkel,,https://nl.linkedin.com/company/brouwer-flexibele-ruimtes
Nostalux Buitenverlichting & Buitenlampen,4.5,667,"Oost NL, Korenmarkt 8",Zwaagdijk-Oost,,NL,https://www.nostalux.nl/,+31 228 566 697,Lampenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Nostalux%20Buitenverlichting%20%26%20Buitenlampen&query_place_id=ChIJ8TshFoulyEcRLaNmx1bn-Jc,Lampenwinkel,,https://nl.linkedin.com/company/nostalux
Beton Cir? Unique,4.3,26,Rosbayerweg 125,Wormerveer,,NL,http://www.betoncireunique.nl/,+31 75 628 7311,Winkel,Groothandelswinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Beton%20Cir%C3%A9%20Unique&query_place_id=ChIJ7XvYEgn8xUcRU5UR8iCRsW8,Winkel,,https://nl.linkedin.com/company/betoncirenederland
Warmteservice Amsterdam-Zuid,4.5,260,Parnassusweg 210,Amsterdam,,NL,https://www.warmteservice.nl/vestiging/Amsterdam%20Zuid,+31 20 689 2737,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Amsterdam-Zuid&query_place_id=ChIJzdquOwEKxkcRIezoN0MmvSw,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Bader Design,5,5,Rijnstraat 111HS,Amsterdam,,NL,https://baderdesign.nl/,+31 20 324 2201,Sanitairwinkel,Vloerenwinkel,Lampenwinkel,Tegelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=Bader%20Design&query_place_id=ChIJR4vXnAwLxkcRb71UNU6vqE4,Sanitairwinkel,,https://nl.linkedin.com/company/bader-groep
Frissebips (geopend op afspraak),4.9,96,Tweede Schinkelstraat 3,Amsterdam,,NL,https://frissebips.nl/,+31 6 55132763,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Frissebips%20(geopend%20op%20afspraak)&query_place_id=ChIJX8i_8f8JxkcRMd9Jgj_ssH0,Sanitairwinkel,,
Zevenhoven Installatie en Tegelwerk,5,6,Bezworen Kerf 2,De Kwakel,,NL,http://www.zevenhoven.com/,+31 6 53488386,Badkamerinstallateur,Verwarmingsinstallateur,Installatiebedrijf,Loodgieter,Tegelzetter,,,,,,https://www.google.com/maps/search/?api=1&query=Zevenhoven%20Installatie%20en%20Tegelwerk&query_place_id=ChIJWxaxg7bfxUcRwglSPqxhcpA,Badkamerinstallateur,,https://www.linkedin.com/company/bernhoven
Schijf Restoric B.V.,4.7,54,C.T. Storkweg 21,Uithoorn,,NL,https://www.restoric.nl/,+31 297 513 820,Meubelmakerij,Winkel voor antieke bouwmaterialen,Bouwmarkt,Bouwmaterialengroothandel,Deurenfabrikant,Deurenwinkel,Meubelwinkel,,,,https://www.google.com/maps/search/?api=1&query=Schijf%20Restoric%20B.V.&query_place_id=ChIJQ1TfaovfxUcRDz_OktopH7c,Meubelmakerij,,https://www.linkedin.com/company/schijf-groep/
Brouwer Technische Handelsonderneming BV,5,5,Bellamystraat 32-34,Amsterdam,,NL,http://www.brouwer.nl/,+31 88 776 2721,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Brouwer%20Technische%20Handelsonderneming%20BV&query_place_id=ChIJMddmOXLjxUcREVub3JXKt7g,Sanitairwinkel,,https://nl.linkedin.com/company/brouwer-flexibele-ruimtes
De Prefabriek,4.9,382,Scharenburg 5,Amsterdam,,NL,https://deprefabriek.nl/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+31 20 331 7470,Bouwbedrijf,Aannemer,Bouwer van huizen op maat,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Prefabriek&query_place_id=ChIJuVIn74nlxUcROSBGuSixtsM,Bouwbedrijf,,https://nl.linkedin.com/company/de-prefabriek
JKparketland Hilversum,4.7,45,Nieuwe Havenweg 21,Hilversum,,NL,http://jkparketland.nl/,+31 35 772 3153,Vloerenwinkel,Hout- en laminaatvloerenleverancier,,,,,,,,,https://www.google.com/maps/search/?api=1&query=JKparketland%20Hilversum&query_place_id=ChIJTSHc45lsxkcRLkWWPraBluE,Vloerenwinkel,,https://nl.linkedin.com/company/jk-parketland
Warmteservice Amsterdam West,4.5,240,Van Slingelandtstraat 43,Amsterdam,,NL,https://www.warmteservice.nl/vestiging/Amsterdam%20West,+31 20 584 9797,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Amsterdam%20West&query_place_id=ChIJhdgNTXnixUcRvZqqa7bCExg,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Warmteservice Naarden,4.7,114,Energiestraat 9B,Naarden,,NL,https://www.warmteservice.nl/vestiging/Naarden,+31 35 767 6160,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Naarden&query_place_id=ChIJPUsKfAoTxkcRFtAkSzogzwE,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Trendlaminaat Hilversum,5,384,Nieuwe Havenweg 16c,Hilversum,,NL,http://www.trendlaminaathilversum.nl/,+31 35 206 3039,Vloerenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Trendlaminaat%20Hilversum&query_place_id=ChIJNS65uL1txkcRMLMDwxNdEhs,Vloerenwinkel,,
Van Walraven Bussum,4.9,24,Vaartweg 11,Bussum,,NL,https://www.vanwalraven.com/nl/page/vestigingen/bussum?googlemijnbedrijf,+31 35 694 3013,Groothandelaar,Bouwmarkt,Winkel voor hoveniersbenodigdheden,Sanitairwinkel,Winkel voor dakdekkersbenodigdheden,Winkel voor werkkleding,,,,,https://www.google.com/maps/search/?api=1&query=Van%20Walraven%20Bussum&query_place_id=ChIJhcwLN3sTxkcRgnujKO6rM3w,Groothandelaar,,https://nl.linkedin.com/company/walraven
Arti-Interieur,4.6,40,Graftermeerstraat 47,Hoofddorp,,NL,https://artiinterieur.nl/,+31 23 822 2917,Kastenwinkel,Deurenleverancier,Vloerenwinkel,Winkel voor horren en hordeuren,Installateur van trappen,Behangwinkel,Winkel voor raambekleding,,,,https://www.google.com/maps/search/?api=1&query=Arti-Interieur&query_place_id=ChIJYWTnhlTmxUcRHoYZiwpQ_Lc,Kastenwinkel,,https://nl.linkedin.com/company/arti-interieur
Leven in Stijl,4.9,107,Edisonweg 5C,Alkmaar,,NL,https://www.leveninstijl.nl/,+31 72 520 0594,Meubelmakerij,Ontwerpingenieur,Ontwerpservice,Meubelaccessoires,Meubelwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Leven%20in%20Stijl&query_place_id=ChIJswutRThWz0cR3Qs0Ngsx-x4,Meubelmakerij,,https://nl.linkedin.com/company/puer-leven-in-stijl
Inspiratiehuis 20|20,4.4,25,Taurusavenue 36,Hoofddorp,,NL,https://www.inspiratiehuis2020.nl/,+31 88 424 4445,Groothandel in huishoudelijke artikelen,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Inspiratiehuis%2020%7C20&query_place_id=ChIJs-xsh17nxUcRxOfI2PDhvYM,Groothandel in huishoudelijke artikelen,,https://nl.linkedin.com/company/bsh-nederland
"Diamond Stone B.V. Natuursteen en keramiek & Sanitair, tuin bestrating",4.9,55,Amsterdamsestraatweg 7C,Naarden,,NL,http://www.diamondstone.nl/,+31 35 678 1880,Natuursteenleverancier,Tuincentrum,Exporteur van natuursteen,Groothandel in natuursteen,Sanitairwinkel,,,,,,https://www.google.com/maps/search/?api=1&query=Diamond%20Stone%20B.V.%20Natuursteen%20en%20keramiek%20%26%20Sanitair%2C%20tuin%20bestrating&query_place_id=ChIJx4bQs6ITxkcRL_M3nohOWWg,Natuursteenleverancier,,https://www.linkedin.com/company/diamond-stone
HORNBACH Bouwmarkt Zaandam,4.3,6318,Symon Spiersweg 6,Zaandam,,NL,https://www.hornbach.nl/vestigingsinfo/bouwmarkt-zaandam/,+31 75 612 7070,Bouwmarkt,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=HORNBACH%20Bouwmarkt%20Zaandam&query_place_id=ChIJ2c_iOSjjxUcRyFMyS58nm1U,Bouwmarkt,,https://nl.linkedin.com/company/hornbach-bouwmarkt-tuincentrum-en-drive-in
inhuis plaza,4.2,38,Rubberstraat 12,Naarden,,NL,https://inhuisplaza.nl/,+31 35 631 5902,Jaloezie?nwinkel,Gordijnwinkel,Winkel voor horren en hordeuren,Leverancier van zonwering,,,,,,,https://www.google.com/maps/search/?api=1&query=inhuis%20plaza&query_place_id=ChIJtSvTN70TxkcRQdqxjBrgE74,Jaloezie?nwinkel,,https://nl.linkedin.com/company/inhuis-plaza
Bekenkamp de Woonspecialist - Hilversum,4.8,51,Oscar Romerolaan 3,Hilversum,,NL,https://woonspecialist.nl/winkels/bekenkamp-hilversum/?utm_campaign=Bekenkamp+de+Woonspecialist+-+Hilversum&utm_medium=organic&utm_source=gmb,+31 35 621 2510,Tapijtwinkel,Tapijtlegger,Gordijnwinkel,Vloerenwinkel,Binnenhuisarchitect,,,,,,https://www.google.com/maps/search/?api=1&query=Bekenkamp%20de%20Woonspecialist%20-%20Hilversum&query_place_id=ChIJyVlkmplsxkcRHSwCLfD347E,Tapijtwinkel,,https://nl.linkedin.com/company/bekenkampdewoonspecialist
J.N. Jonker&Zn. BV,4.2,22,Tuiniersstraat 28,Zaandam,,NL,http://www.jonkerbv.nl/,+31 75 617 4350,Gieterij,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=J.N.%20Jonker%26Zn.%20BV&query_place_id=ChIJsTy9fCn9xUcRUMxXU_tBs1w,Gieterij,,https://nl.linkedin.com/company/j-n-jonker-bv
DIS STUDIO AMSTERDAM,4.4,5,Amstelveenseweg 2,Amsterdam,,NL,http://www.disstudio.nl/,+31 20 489 3575,Meubelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=DIS%20STUDIO%20AMSTERDAM&query_place_id=ChIJny5sFQXixUcRORSihSviPfk,Meubelwinkel,,https://nl.linkedin.com/company/dis-studio-amsterdam
EP:Beerepoot - Hoorn,4.5,667,Doctor C.J.K. van Aalstweg 16B,Hoorn,,NL,http://www.epbeerepoot.nl/?utm_source=google&utm_medium=google_places,+31 229 502 420,Elektronicawinkel,Winkel voor elektrische apparatuur,Kookwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=EP%3ABeerepoot%20-%20Hoorn&query_place_id=ChIJxU-ZmM6lyEcRtRQ8mIlutx4,Elektronicawinkel,,https://nl.linkedin.com/company/ep-beerepoot
Vase The World B.V.,4.4,9,Lakenblekerstraat 24,Aalsmeer,,NL,http://www.vasetheworld.nl/,+31 297 342 003,Groothandelaar,Leverancier van kunstplanten,Bloemist,,,,,,,,https://www.google.com/maps/search/?api=1&query=Vase%20The%20World%20B.V.&query_place_id=ChIJRc-rfdPfxUcR-6ven45vCZw,Groothandelaar,,
Bakker d? Houthandel,3.9,260,Oosterwijzend 1A,Hoogkarspel,,NL,https://www.bakkerdehouthandel.nl/,+31 228 563 968,Houthandel,Bouwmarkt,Tuin,Tuinmeubelwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=Bakker%20d%C3%A9%20Houthandel&query_place_id=ChIJt_AyuM6lyEcRCY_Vzc0LOA8,Houthandel,,https://nl.linkedin.com/company/bakker-de-houthandel
SKYGATE,4.4,36,Energiestraat 7,Naarden,,NL,http://skygate.nl/,+31 85 027 0064,Deurenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=SKYGATE&query_place_id=ChIJN5_-SZoTxkcRLgyFukZ1DDE,Deurenwinkel,,https://www.linkedin.com/company/skygateverticalmobility/
"Petite Am?lie, de Concept Store voor Babykamer, Kinderkamer & Tienerkamer",3.6,406,Kerkstraat 6,Bussum,,NL,http://www.petiteamelie.nl/,+31 20 220 0252,Kindermeubelwinkel,Babywinkel,Speelgoedwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Petite%20Am%C3%A9lie%2C%20de%20Concept%20Store%20voor%20Babykamer%2C%20Kinderkamer%20%26%20Tienerkamer&query_place_id=ChIJTQG-ol5rxkcRgo--im2fPJA,Kindermeubelwinkel,,https://nl.linkedin.com/company/petite-am%C3%A9lie
Loodgieter Amsterdam - TFK-Installatie Service,4.6,344,Tijnmuiden 30,Amsterdam,,NL,https://www.tfk-installatieservice.nl/,+31 85 303 4347,Loodgieter,Badkamerinstallateur,Installatiebedrijf,,,,,,,,https://www.google.com/maps/search/?api=1&query=Loodgieter%20Amsterdam%20-%20TFK-Installatie%20Service&query_place_id=ChIJSQVeP9_ixUcRsGIEjip9aEg,Loodgieter,,
Quality Heating Alkmaar Specialist elektrische verwarming - Infrarood verwarming - elektrische vloerverwarming - boilers,4.2,708,Phoenixstraat 35 - 37,Alkmaar,,NL,https://www.gaslooswonen.nl/,+31 72 808 0179,Verwarmingsinstallateur,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Quality%20Heating%20Alkmaar%20Specialist%20elektrische%20verwarming%20-%20Infrarood%20verwarming%20-%20elektrische%20vloerverwarming%20-%20boilers&query_place_id=ChIJFy25eGX8xUcRkFi99e1kn20,Verwarmingsinstallateur,,https://nl.linkedin.com/company/quality-heating-vloerverwarming
Denhil kunststof kozijnen,4.7,85,Impuls 63-65,Purmerend,,NL,http://www.denhil.nl/,+31 299 413 103,Leverancier van ramen,Aannemer voor dakramen,Leverancier van zonwering,,,,,,,,https://www.google.com/maps/search/?api=1&query=Denhil%20kunststof%20kozijnen&query_place_id=ChIJ11E8tAAExkcRs2e64n-ZXC0,Leverancier van ramen,,https://nl.linkedin.com/company/alfred-dunhill
ATAG Live Experience Center,4.8,25,Spaklerweg 10F,Amsterdam,,NL,https://www.atag.nl/live,+31 88 882 1891,Keukenwinkel,Winkel huishoudapparatuur,Evenementenlocatie,Kookwinkel,,,,,,,https://www.google.com/maps/search/?api=1&query=ATAG%20Live%20Experience%20Center&query_place_id=ChIJqyyycZALxkcRIX4Y1rMVJFM,Keukenwinkel,,https://nl.linkedin.com/company/atagbenelux
Ledverlichtingsale.nl - Lampen & LED,4.7,3,"Nieuwstraat 15, en 48",Medemblik,,NL,https://ledverlichtingsale.nl/,+31 85 822 5012,Lampenwinkel,Groothandel voor bedrijven,Internetwinkel,Leverancier van lampen,Verlichtingsadviseur,Verlichtingsmonteur,Verlichtingsgroothandel,Winkelinrichting,Winkel,Groothandel,https://www.google.com/maps/search/?api=1&query=Ledverlichtingsale.nl%20-%20Lampen%20%26%20LED&query_place_id=ChIJl8-wMwsACWERdFyejPp2A7o,Lampenwinkel,,https://nl.linkedin.com/company/ledlighting-bv
Warmteservice Wormerveer,4.7,199,Vrijheidweg 43,Wormerveer,,NL,https://www.warmteservice.nl/vestiging/Wormerveer,+31 75 628 6111,Leverancier van verwarmingsapparatuur,Sanitairwinkel,Bouwmarkt,Doe-het-zelfzaak,Leverancier van pijpen,Winkel voor dakdekkersbenodigdheden,,,,,https://www.google.com/maps/search/?api=1&query=Warmteservice%20Wormerveer&query_place_id=ChIJm-jw3mX8xUcRLrA7dJStRHY,Leverancier van verwarmingsapparatuur,,https://nl.linkedin.com/company/warmteservice
Maxima Vloeren en Raamdecoratie,4.5,121,Fustweg 3,Haarlem,,NL,http://www.maximavloeren.nl/,+31 23 536 5138,Hout- en laminaatvloerenleverancier,Stoffenwinkel,Vloerenlegger,Vloerenwinkel,Verwarmingsinstallateur,Woningbouwproject,Houthandel,Leverancier van zonwering,Tegelwinkel,Stofferingszaak,https://www.google.com/maps/search/?api=1&query=Maxima%20Vloeren%20en%20Raamdecoratie&query_place_id=ChIJcbi-DovlxUcROj5TQViRJOA,Hout- en laminaatvloerenleverancier,,https://nl.linkedin.com/company/m%C3%A1xima-vloeren-en-raam-totaal
ZwartSanitair.nl - D? webshop voor zwart sanitair,4.4,8,Crommelinbaan 55A,Cruquius,,NL,https://zwartsanitair.nl/,+31 6 41663044,Sanitairwinkel,Woonwinkel,Winkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=ZwartSanitair.nl%20-%20D%C3%A9%20webshop%20voor%20zwart%20sanitair&query_place_id=ChIJI1mKqrPpxUcRU8EtdnccemM,Sanitairwinkel,,https://nl.linkedin.com/company/q1-sanitair
De Groot Installatie Service BV,4.4,9,De Oude Werf 15,Heiloo,,NL,http://www.dgis.nl/,+31 72 737 0281,Installatiebedrijf,Aannemer airconditioning,Bouwadviseur,Elektricien,Verwarmingsinstallateur,Loodgieter,,,,,https://www.google.com/maps/search/?api=1&query=De%20Groot%20Installatie%20Service%20BV&query_place_id=ChIJQ_Oeaor4xUcRiazTBPScrog,Installatiebedrijf,,https://www.linkedin.com/company/dgis-service-gmbh
De Trap Expert | Cruquius,4.2,21,"Spaarneweg 16D, 3",Cruquius,,NL,https://www.de-trapexpert.nl/,+31 85 060 4666,Vloerenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Trap%20Expert%20%7C%20Cruquius&query_place_id=ChIJJ4r1GNDpxUcRUQY3TCP6r_Q,Vloerenwinkel,,https://nl.linkedin.com/company/traprenovatie-expert
PVC Vloerenconcurrent,4.3,92,De Corantijn 71,Zwaag,,NL,http://www.pvcvloerenconcurrent.nl/,+31 229 296 323,Vloerenwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=PVC%20Vloerenconcurrent&query_place_id=ChIJDWgqIEipyEcRmCUmVq8pjsI,Vloerenwinkel,,https://nl.linkedin.com/company/pvc-vloerenconcurrent
