title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,url,categoryName,,CompanyUrl,DecisionMakers,CompanyURN
Schildersonline.nl | Renovlies & Schilderen,4.8,108,Industrieweg 46J,Grootebroek,,NL,http://www.schildersonline.nl/?utm_source=google-my-business&utm_medium=referral&utm_campaign=google-my-business,+31 228 755 138,Schilder,Behangwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Schildersonline.nl%20%7C%20Renovlies%20%26%20Schilderen&query_place_id=ChIJOfBHc0SkyEcRW05Ak9JyeKg,Schilder,,,,
Aannemingsbedrijf Dozy B.V.,4.2,11,Energieweg 4-A,Den Helder,,NL,https://www.dozybouwt.nl/,+31 223 630 454,Aannemer,Timmerman,Bouwbedrijf,Bouwer van huizen op maat,Winkel,,,,,,https://www.google.com/maps/search/?api=1&query=Aannemingsbedrijf%20Dozy%20B.V.&query_place_id=ChIJ_3kKmhxIz0cRPP0K3Bh7_r0,Aannemer,,https://nl.linkedin.com/company/aannemingsbedrijf-dozy-b-v-,Thomas Tames Prützke (Managementondersteuner / Revit modelleur) - https://www.linkedin.com/in/prutzke,urn:li:organization:1222958
SunWise,4.7,1060,De Vijfhoek 11,Enkhuizen,,NL,http://www.sunwise-screens.nl/,+31 88 506 0222,Leverancier van zonwering,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=SunWise&query_place_id=ChIJd4mq7KqjyEcR0t3W7KICG2w,Leverancier van zonwering,,,,
"De Boet Tuin-, Sfeer- & Kluscentrum",4.5,9269,Ooster Boekelweg 2a,Hoogwoud,,NL,http://www.deboet.nl/,+31 226 352 197,Tuincentrum,Kerstwinkel,Warenhuis,Doe-het-zelfzaak,Bloemist,Tuin,Woonwinkel,Tuinmeubelwinkel,Dierenwinkel,,https://www.google.com/maps/search/?api=1&query=De%20Boet%20Tuin-%2C%20Sfeer-%20%26%20Kluscentrum&query_place_id=ChIJd8zuZdCsyEcRSUzJRwf5-FU,Tuincentrum,,https://nl.linkedin.com/company/tuincentrumdeboet,"Jeroen Linde (Koude kas Tuincentrum De Boet) - https://www.linkedin.com/in/jeroen-linde-a3835415 ; Madelon Hoogvorst - van Klinken (Hoofd Marketing bij Klus-, Sfeer- en Tuincentrum De Boet ) - https://www.linkedin.com/in/madelon-van-klinken ; Gerrie Meijer (Bedrijfsleider) - https://www.linkedin.com/in/gerrie-meijer-479b3712a ; Rosita Groot (Inkoopassistent) - https://www.linkedin.com/in/rosita-groot-90717264 ; Miranda van Schie - ten Hove (Leidinggevende ) - https://www.linkedin.com/in/miranda-van-schie-ten-hove-28b715251",urn:li:organization:81461274
InstalCenter,3.8,12,Parklaan 7,Hoofddorp,,NL,https://www.instalcenter.nl/vestigingen/hoofddorp?utm_source=google&utm_medium=organic&utm_campaign=gbp,+31 23 561 6352,Installatiebedrijf,Badkamerinstallateur,Loodgieter,CV-service,Dakdekker,,,,,,https://www.google.com/maps/search/?api=1&query=InstalCenter&query_place_id=ChIJi1-K0KvnxUcRtfihNNfd_5w,Installatiebedrijf,,https://nl.linkedin.com/company/instalcenter,Erwin Van Wijk (Owner www.chalethurenoostenrijk.nl) - https://www.linkedin.com/in/erwin-van-wijk-7ab0b9100,urn:li:organization:3096075
tegel outlet Noord-holland,4.5,6,Galvanistraat 28,Heerhugowaard,,NL,http://www.tegeloutlet-nh.nl/,+31 6 20630310,Tegelwinkel,Badkamerinstallateur,Sanitairwinkel,Installatiebedrijf,Keukenwinkel,Natuursteenleverancier,Tegelzetter,,,,https://www.google.com/maps/search/?api=1&query=tegel%20outlet%20Noord-holland&query_place_id=ChIJaWssAApUz0cRozi9uKb45IE,Tegelwinkel,,https://www.linkedin.com/company/tegeloutlet,Willy Hansen (Company Owner by Tegeloutlet Aartselaar) - https://www.linkedin.com/in/willy-hansen-7731363a ; Max Helleman (Algemeen directeur) - https://www.linkedin.com/in/max-helleman-149a75242 ; Willy Hansen (Chief Executive Officer) - https://www.linkedin.com/in/willy-hansen-887b98283 ; Daniëlle Van keulen (Mede-eigenaar) - https://www.linkedin.com/in/daniëlle-van-keulen-466680268 ; Mohammed El Ahmadi (Eigenaar) - https://www.linkedin.com/in/mohammed-el-ahmadi-0506aa394,urn:li:organization:22770345
Woonrijk Langedijk,4.3,445,Middelmoot 5,Broek op Langedijk,,NL,https://www.woonrijk.nl/,+31 226 335 050,Woonwinkel,Sanitairwinkel,Beddenwinkel,Meubelaccessoires,Meubelwinkel,Keukenwinkel,Zitbankenwinkel,,,,https://www.google.com/maps/search/?api=1&query=Woonrijk%20Langedijk&query_place_id=ChIJfW5JUMRXz0cRem0x1MPrFR4,Woonwinkel,,https://nl.linkedin.com/company/woonrijk-langedijk,Martijn Kool (Hoofd financiële administratie) - https://www.linkedin.com/in/mpkool ; Anjo Schuil (Servicemanager detailhandel) - https://www.linkedin.com/in/anjo-schuil-4118ab35 ; U.A.E. Kuiper (Interior Stylist Sales /Buyer) - https://www.linkedin.com/in/ursulakuiper ; Chantal Rooke (Medewerker financiën/order administratie ) - https://www.linkedin.com/in/chantal-rooke-30494b112 ; Marijke Rake (Verkoopleider) - https://www.linkedin.com/in/marijke-rake-592440159,urn:li:organization:2059217
RDL LOODGIETERS & VLOERVERWARMING,4.8,96,Otterkoog 7A,Alkmaar,,NL,https://www.rdlwonen.nl/,+31 72 785 5410,Loodgieter,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=RDL%20LOODGIETERS%20%26%20VLOERVERWARMING&query_place_id=ChIJYR9Dx0hXz0cR_rLsBLOSDsM,Loodgieter,,https://nl.linkedin.com/company/welwonen,Ferry van Dijk (Assetmanager vastgoed) - https://www.linkedin.com/in/ferryvandijk ; Liselot Reversma (Directeur-bestuurder) - https://www.linkedin.com/in/liselot-reversma-923b507 ; Mirjam Buis-Knaapen (Bestuurssecretaris) - https://www.linkedin.com/in/mirjam-buis-knaapen-0751aa14 ; Mario Verlaat (Lid Raad van Commissarissen) - https://www.linkedin.com/in/mario-verlaat-a4675325 ; Anita Zwaan (ICT-coördinator) - https://www.linkedin.com/in/anita-zwaan-b2119013a,urn:li:organization:1848077
Klusbedrijf Wiebe,5,1,Bernhardlaan 104,Den Burg,,NL,http://www.klusbedrijfwiebe.nl/,+31 222 785 312,Aannemer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Klusbedrijf%20Wiebe&query_place_id=ChIJ14Hg5Hoxz0cRUXFzyUKOr34,Aannemer,,,,
Grand Hotel Beatrix,4.3,795,Badhuisstraat 2-10,Huisduinen,,NL,http://www.grandhotelbeatrix.nl/,+31 223 624 000,Hotel,Restaurant,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Grand%20Hotel%20Beatrix&query_place_id=ChIJGxuZ6XU4z0cR2QgsWLwQzcY,Hotel,,https://nl.linkedin.com/company/grand-hotel-beatrix-,Tim Petter (Company Owner) - https://www.linkedin.com/in/tim-petter-a55b5b15,urn:li:organization:1755570
Siemens,4.5,153,Taurusavenue 36 - 1,Hoofddorp,,NL,http://www.siemens-home.bsh-group.com/nl/showroom,+31 88 424 4020,Kookwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Siemens&query_place_id=ChIJKUZmxwznxUcRESR0SxN_KPo,Kookwinkel,,https://www.linkedin.com/company/bsh-nederland/,"Markus van Griethuijsen (Head ICT NL - product owner DPS FR BE, UK + NL) - https://www.linkedin.com/in/markusvangriethuijsen ; Edwin Steenland (Head of PCP-NL, Bosch & Siemens SDA) - https://www.linkedin.com/in/edwin-steenland-16771431 ; frans-anno tweebeeke (ceo) - https://www.linkedin.com/in/frans-anno-tweebeeke-b9772921",urn:li:organization:3605550
Thuisin van Brederode,4.6,70,Ravelijncenter 1,Den Helder,,NL,https://thuisin.nl/winkels/van-brederode-den-helder/?utm_campaign=gmb-Thuisin+van+Brederode&utm_medium=organic&utm_source=google-my-business,+31 223 660 013,Woonwinkel,Jaloezie?nwinkel,Kastenwinkel,Tapijtwinkel,Gordijnwinkel,Vloerenwinkel,Binnenhuisarchitect,Verfwinkel,Behangwinkel,,https://www.google.com/maps/search/?api=1&query=Thuisin%20van%20Brederode&query_place_id=ChIJywccDRtIz0cRF8oVsFq3ltc,Woonwinkel,,,,
Eigenhuis Keukens Hoofddorp,4.6,392,IJweg 987,Hoofddorp,,NL,https://www.eigenhuiskeukens.nl/,+31 23 555 5400,Keukenwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Eigenhuis%20Keukens%20Hoofddorp&query_place_id=ChIJszbRmDbmxUcR68NXbOdS8z0,Keukenwinkel,,https://nl.linkedin.com/company/eigenhuis-keukens,Mark Eigenhuis (Eigenaar) - https://www.linkedin.com/in/mark-eigenhuis-6aa3b54a ; Natascha Eigenhuis (Verkoopadviseur meubelen / interieuradviseur) - https://www.linkedin.com/in/studioeigenhuis ; Martijn Okhuijzen (Owner) - https://www.linkedin.com/in/martijn-okhuijzen-955b6430 ; P Hofsink (Winkeleigenaar) - https://www.linkedin.com/in/p-hofsink-607b26238,urn:li:organization:7597606
Tegels - TegelMegaStore Zaandam,4.7,57,Stormhoek 8,Zaandam,,NL,https://tegelmegastore.nl/winkels/zaandam/,+31 75 782 0561,Tegelwinkel,Vloerenwinkel,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tegels%20-%20TegelMegaStore%20Zaandam&query_place_id=ChIJR0yDhPb7xUcRLHjnsjq0kq4,Tegelwinkel,,https://nl.linkedin.com/company/tegelmegastore,Sjoerd Hartmans (Owner) - https://www.linkedin.com/in/sjoerd-hartmans-47976252,urn:li:organization:5347799
Tegeloutlet Zaandam,3.6,29,Gerrit Kiststraat 21,Zaandam,,NL,http://www.tegeloutlet-zaandam.nl/,+31 75 614 1625,Tegelwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tegeloutlet%20Zaandam&query_place_id=ChIJvVSXitfixUcRbHKvhR5IUFw,Tegelwinkel,,https://www.linkedin.com/company/tegeloutlet,Willy Hansen (Company Owner by Tegeloutlet Aartselaar) - https://www.linkedin.com/in/willy-hansen-7731363a ; Max Helleman (Algemeen directeur) - https://www.linkedin.com/in/max-helleman-149a75242 ; Willy Hansen (Chief Executive Officer) - https://www.linkedin.com/in/willy-hansen-887b98283 ; Daniëlle Van keulen (Mede-eigenaar) - https://www.linkedin.com/in/daniëlle-van-keulen-466680268 ; Mohammed El Ahmadi (Eigenaar) - https://www.linkedin.com/in/mohammed-el-ahmadi-0506aa394,urn:li:organization:22770345
BMN Bouwmaterialen Alkmaar,4.4,132,Ivoorstraat 5,Alkmaar,,NL,https://www.bmn.nl/,+31 72 518 3333,Leverancier van bouwmaterialen,Bouwmarkt,,,,,,,,,https://www.google.com/maps/search/?api=1&query=BMN%20Bouwmaterialen%20Alkmaar&query_place_id=ChIJpax98itWz0cRbP-3Y3N885Q,Leverancier van bouwmaterialen,,https://nl.linkedin.com/company/bmn-nederland,Johan van den Boogaard (Business Owner Wholesale) - https://www.linkedin.com/in/johan-van-den-boogaard-1a969213 ; Kim Broertjes (HR Business Partner) - https://www.linkedin.com/in/kim-broertjes-04966014 ; Hanane E. (HR Business Partner) - https://www.linkedin.com/in/hanane-e-a7359a23 ; Patrick Hoek (Voorzitter ondernemingsraad BMN Groep) - https://www.linkedin.com/in/patrick-hoek-a49618141 ; Renata Renata.Brzoza.Brzezina (CEO) - https://www.linkedin.com/in/renata-renata-brzoza-brzezina-65920b99,urn:li:organization:1708480
Jaap Vork,5,2,,,,,http://www.jaapvork.com/,+31 6 49744135,Fotograaf,Service establishment,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Jaap%20Vork&query_place_id=ChIJv234x2IJxkcR6cqo51uNtuU,Fotograaf,,https://nl.linkedin.com/company/jaap-vork,Jaap Vork (Photographer) - https://www.linkedin.com/in/jaapvork,urn:li:organization:693110
Piet Boon Bathroom & Salvatori Flagship Store,5,2,Skoon 80D,Oostzaan,,NL,https://pietboon.com/flagship-stores/bathroom/,+31 20 238 2579,Sanitairwinkel,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Piet%20Boon%20Bathroom%20%26%20Salvatori%20Flagship%20Store&query_place_id=ChIJt6JtFhPjxUcRaxyXWRrQ04s,Sanitairwinkel,,https://nl.linkedin.com/company/piet-boon-,"Karin Meyn (Owner, Creative Director Interior & Styling) - https://www.linkedin.com/in/karin-meyn-9b637b103 ; Rob Eijkelenkamp (CEO) - https://www.linkedin.com/in/rob-eijkelenkamp-319a29 ; Marc Kwakman (Business director) - https://www.linkedin.com/in/marc-kwakman-1080507 ; Ruud Reinen (Member of The Supervisory Board) - https://www.linkedin.com/in/ruud-reinen-3105a3bb ; Marc Kwakman (Business director) - https://www.linkedin.com/in/marc-kwakman-62a841a",urn:li:organization:615133
De Keuken in,4.8,54,Kaaikhof 27,Assendelft,,NL,http://dekeukenin.nl/,+31 75 657 3539,Delicatessenwinkel,Cateringgroothandel in voeding en dranken,Cadeauwinkel,Kookwinkel,Winkel,,,,,,https://www.google.com/maps/search/?api=1&query=De%20Keuken%20in&query_place_id=ChIJz4YPIqP7xUcREuAJGbaRbMI,Delicatessenwinkel,,https://nl.linkedin.com/company/de-kookfabriek,Jonathan Karpathios (Mede-eigenaar) - https://www.linkedin.com/in/jonathankarpathios ; José van der Most (Project Manager Business Development) - https://www.linkedin.com/in/josevandermost ; Xander Meijer (Co-Owner The Farm Kitchen's Kookfabriek) - https://www.linkedin.com/in/xandermeijer ; Frederik Zwijgers (Hoofd operations) - https://www.linkedin.com/in/frederik-zwijgers-b1b272193 ; Sissy Zwienenberg (Commercieel manager) - https://www.linkedin.com/in/sissy-zwienenberg-60611980,urn:li:organization:280276
HORNBACH Bouwmarkt Amsterdam,4.2,7305,Berchvliet 14,Amsterdam,,NL,https://www.hornbach.nl/vestigingsinfo/bouwmarkt-amsterdam/,+31 20 754 5200,Bouwmarkt,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=HORNBACH%20Bouwmarkt%20Amsterdam&query_place_id=ChIJy4KzdQrjxUcR08OBT258vWg,Bouwmarkt,,https://nl.linkedin.com/company/hornbach-bouwmarkt-tuincentrum-en-drive-in,"Marco Hondeveld (Business Partner ProfiService) - https://www.linkedin.com/in/marcohondeveld ; Evert Goede, de (Managing Director (CEO)) - https://www.linkedin.com/in/evert-goede-de-00851825 ; Gerjon Luinge (Profiadviseur, voozitter ondernemingsraad) - https://www.linkedin.com/in/gerjon-luinge-138656110 ; Remco Korpel (Algemeen) - https://www.linkedin.com/in/remco-korpel-87528362 ; bouke smeding (Uitvoerend directeur) - https://www.linkedin.com/in/bouke-smeding-b25247108",urn:li:organization:9261914
Bosma Woningstoffering,5,5,Gasthuisstraat 6,Den Burg,,NL,http://www.bosmawoningstoffering.nl/,+31 222 313 023,Vloerenlegger,Gordijnwinkel,Vloerenwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bosma%20Woningstoffering&query_place_id=ChIJl9WeU-wxz0cREKgdOVs9a9E,Vloerenlegger,,https://nl.linkedin.com/company/bosma-wonen,Klaas Middelbos (Ondernemer) - https://www.linkedin.com/in/klaasmiddelbos ; Sanne van Bokhorst (Interieurontwerper/verkoper) - https://www.linkedin.com/in/sanne-van-bokhorst-137647162 ; Neeltje Fagel (Verkoopmedewerker) - https://www.linkedin.com/in/neeltje-fagel-bbb387192 ; Ellen Pijper (Interieurstylist) - https://www.linkedin.com/in/ellen-pijper-10653319b,urn:li:organization:17982330
Miele Experience Center Amsterdam,4.5,190,Van Baerlestraat 42-44,Amsterdam,,NL,https://www.miele.nl/c/miele-experience-center-amsterdam-701.htm?utm_source=google&utm_medium=organic-google-business&utm_campaign=google-business-amsterdam&utm_content=websitelink,+31 347 378 888,Winkel huishoudapparatuur,Leverancier van schoonmaakproducten,Kookwinkel,Stofzuigerwinkel,Winkel voor wasmachines en wasdrogers,,,,,,https://www.google.com/maps/search/?api=1&query=Miele%20Experience%20Center%20Amsterdam&query_place_id=ChIJ4x7SWNsJxkcRJxls1AoPXAk,Winkel huishoudapparatuur,,https://www.linkedin.com/company/miele-netherlands-b-v/,Rob Out (Service Partner Manager) - https://www.linkedin.com/in/rob-out-50b701173,urn:li:organization:353958
Cosentino City Amsterdam,4.7,31,Van Baerlestraat 39-43,Amsterdam,,NL,https://www.cosentino.com/nl-nl/professionele/cosentino-city/amsterdam/?utm_source=G&utm_medium=Local&utm_campaign=Google-Local,+31 20 808 1872,Leverancier van bouwmaterialen,Badkamerinstallateur,Bouwmarkt,Aanrechtwinkel,Tentoongesteld stuk,Keukenvernieuwer,Marmerleverancier,Exporteur van natuursteen,Natuursteenleverancier,Steenleverancier,https://www.google.com/maps/search/?api=1&query=Cosentino%20City%20Amsterdam&query_place_id=ChIJBxoumMcJxkcRVjXIzKFBwRk,Leverancier van bouwmaterialen,,,,
Studio HENK Amsterdam Flagship store,4.6,210,Rozengracht 204,Amsterdam,,NL,https://www.studio-henk.nl/nl/stores/amsterdam-flagship-store?utm_source=gmb&utm_medium=organic&utm_campaign=gmb&utm_content=rozengracht,+31 20 233 3820,Meubelwinkel,Meubelmakerij,Interieurarchitectenbureau,Interieurinrichter,,,,,,,https://www.google.com/maps/search/?api=1&query=Studio%20HENK%20Amsterdam%20Flagship%20store&query_place_id=ChIJteyv7WsJxkcRXmCGqBCGK88,Meubelwinkel,,https://nl.linkedin.com/company/studio-henk,Henk Hoebé (Owner) - https://www.linkedin.com/in/henk-hoebé-8348029,urn:li:organization:5069837
WrapConcurrent.nl - Keukenwrap specialisten,4.9,90,Keizersgracht 520 H,Amsterdam,,NL,https://www.wrapconcurrent.nl/,+31 20 210 1179,Keukenvernieuwer,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=WrapConcurrent.nl%20-%20Keukenwrap%20specialisten&query_place_id=ChIJEdvcBxlOACQR5ntQs4-Vx6Y,Keukenvernieuwer,,https://nl.linkedin.com/company/indoorwrap,Prabesh Basnet (Directeur) - https://www.linkedin.com/in/prabesh-basnet ; kameran Hannan (Interieur wrapper) - https://www.linkedin.com/in/kameran-hannan-bb0565375,urn:li:organization:96181894
CarpentierMooren Aalsmeer,4.5,68,Oosteinderweg 91,Aalsmeer,,NL,https://www.carpentiermooren.nl/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-aalsmeer,+31 297 380 610,Bouwmarkt,Bouwmaterialenmarkt,IJzerwarenhandelaar,Houthandel,,,,,,,https://www.google.com/maps/search/?api=1&query=CarpentierMooren%20Aalsmeer&query_place_id=ChIJK2V0FKPgxUcR8Ch8N_tDnbw,Bouwmarkt,,,,
Decormax Wonen&Slapen,4.9,126,Eerste Oosterparkstraat 190,Amsterdam,,NL,https://decormax.nl/,+31 20 463 1953,Vloerenwinkel,Beddenwinkel,Vloerenlegger,Meubelwinkel,Matrassenwinkel,Hout- en laminaatvloerenleverancier,Installateur van houten vloeren,,,,https://www.google.com/maps/search/?api=1&query=Decormax%20Wonen%26Slapen&query_place_id=ChIJGU86-pwJxkcRAUeUhEd9H1s,Vloerenwinkel,,https://uk.linkedin.com/company/decormax-ltd,Luke Johnson (Managing Director) - https://www.linkedin.com/in/luke-johnson-488089105,urn:li:organization:12664595
Basic Floors houten vloeren,4.8,115,Lageweg 20,Hoorn,,NL,http://basicfloors.nl/,+31 229 275 523,Hout- en laminaatvloerenleverancier,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Basic%20Floors%20houten%20vloeren&query_place_id=ChIJp3TRkfqoyEcRGNbn1KytaBo,Hout- en laminaatvloerenleverancier,,https://nl.linkedin.com/company/happy-floors,"Greg Butterfield (Talent Acquisition Partner - Happy Floors) - https://www.linkedin.com/in/greg-butterfield ; Nicole Turcios, MSHRM (Human Resources Business Partner) - https://www.linkedin.com/in/nicole-turcios-mshrm-002241208 ; Brenda Murphy (Owner) - https://www.linkedin.com/in/brenda-murphy-69977731",urn:li:organization:6481525
Spijkerman Interieurs,5,3,Jelle Zijlstraweg 3 b,Zwaag,,NL,https://spijkermaninterieurs.nl/,+31 229 317 127,Meubelmakerij,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Spijkerman%20Interieurs&query_place_id=ChIJ99HE_jqvyEcRU_60-L7cSGY,Meubelmakerij,,https://www.linkedin.com/company/spijkerinterieurbouwendecoratie,Caroline Rijnen (Bouwregie) - https://www.linkedin.com/in/carolinerijnen ; Alda Dorenbos (Ruimtelijk vormgever ) - https://www.linkedin.com/in/alda-dorenbos-53a79b159,urn:li:organization:19077862
123Werkbladen Amsterdam,4.6,79,Kraanspoor 11,Amsterdam,,NL,https://www.123werkbladen.nl/,+31 318 457 777,Aanrechtwinkel,Keukenvernieuwer,,,,,,,,,https://www.google.com/maps/search/?api=1&query=123Werkbladen%20Amsterdam&query_place_id=ChIJpbqOoMAJxkcR_1ZO25Ho21s,Aanrechtwinkel,,https://nl.linkedin.com/company/123werkbladen,Guus Rijnbergen (Verkoper) - https://www.linkedin.com/in/guus-rijnbergen-549733293 ; Rishma Badloe (Adviseuse) - https://www.linkedin.com/in/rishma-badloe-87b907399 ; Kadir Demirel (Verkoopmanager) - https://www.linkedin.com/in/kadir-demirel-2367aa384,urn:li:organization:77791891
Bouwbedrijf Droomhuis B.V,5,15,Middelmoot 16a,Broek op Langedijk,,NL,https://bouwbedrijfdroomhuis.nl/,+31 6 23043822,Bouwbedrijf,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bouwbedrijf%20Droomhuis%20B.V&query_place_id=ChIJLYMMJyWJjWoRHXEv4UhhKBY,Bouwbedrijf,,https://nl.linkedin.com/company/vanengelengilze,Koen Coppens (Werkvoorbereider/Projectleider) - https://www.linkedin.com/in/koen-coppens-976a34a8 ; Danny Swolfs (Timmerman) - https://www.linkedin.com/in/danny-swolfs-7b527a175 ; Timo Van meel (Werkvoorbereider/ Timmerman) - https://www.linkedin.com/in/timo-van-meel-174461281 ; cockie Van Engelen (Administratief medewerker) - https://www.linkedin.com/in/cockie-van-engelen-803b1b355,urn:li:organization:103384603
PontMeyer Hoorn,4.7,21,Protonweg 17,Hoorn,,NL,https://www.pontmeyer.nl/vestiging/pontmeyer-hoorn?utm_source=google-places&utm_medium=organic&utm_campaign=google-places-pontmeyer-hoorn,+31 229 212 725,Houthandel,Bouwmarkt,Gereedschapwinkel,,,,,,,,https://www.google.com/maps/search/?api=1&query=PontMeyer%20Hoorn&query_place_id=ChIJhXozzfaoyEcR8tFWC1ACgJ0,Houthandel,,https://nl.linkedin.com/company/pontmeyer,Valentijn Van der Beek (Directeur PontMeyer) - https://www.linkedin.com/in/valentijn-van-der-beek-132489 ; Michel Kolk (Regiodirecteur) - https://www.linkedin.com/in/michel-kolk-70695326 ; Peter Hummel (Vestigingsmanager) - https://www.linkedin.com/in/peter-hummel-54abaa57 ; Jenny Tran (SEA Specialist) - https://www.linkedin.com/in/jdmttran ; Bas Berendsen (Hoofd verkoop binnendienst) - https://www.linkedin.com/in/bas-berendsen-99a00258,urn:li:organization:42929
